game_id,game_date,team_name,venue,batting_avg,earn_run_avg,game_outcome,game_number,visiting_team,home_team,game_day,day_night,double_header
43588-OAK@PIT-1,5/3/2019,Pittsburgh Pirates,Home,0.194,12,lose,1,Oakland Athletics,Pittsburgh Pirates,Fri,n,no
43588-SEA@CLE-1,5/3/2019,Cleveland Indians,Home,0.138,1,win,1,Seattle Mariners,Cleveland Indians,Fri,n,no
43588-SEA@CLE-1,5/3/2019,Seattle Mariners,Road,0.235,2.08,lose,1,Seattle Mariners,Cleveland Indians,Fri,n,no
43588-SFG@CIN-1,5/3/2019,San Francisco Giants,Road,0.362,7.36,win,1,San Francisco Giants,Cincinnati Reds,Fri,n,no
43588-SFG@CIN-1,5/3/2019,Cincinnati Reds,Home,0.265,9.82,lose,1,San Francisco Giants,Cincinnati Reds,Fri,n,no
43588-STL@CHC-1,5/3/2019,Chicago Cubs,Home,0.207,0,win,1,St. Louis Cardinals,Chicago Cubs,Fri,d,no
43588-STL@CHC-1,5/3/2019,St. Louis Cardinals,Road,0.133,4.5,lose,1,St. Louis Cardinals,Chicago Cubs,Fri,d,no
43588-TBR@BAL-1,5/3/2019,Tampa Bay Rays,Road,0.353,0,win,1,Tampa Bay Rays,Baltimore Orioles,Fri,n,no
43588-TBR@BAL-1,5/3/2019,Baltimore Orioles,Home,0.161,7,lose,1,Tampa Bay Rays,Baltimore Orioles,Fri,n,no
43588-TOR@TEX-1,5/3/2019,Toronto Blue Jays,Road,0.256,0,win,1,Toronto Blue Jays,Texas Rangers,Fri,n,no
43588-TOR@TEX-1,5/3/2019,Texas Rangers,Home,0.105,0,lose,1,Toronto Blue Jays,Texas Rangers,Fri,n,no
43588-WSN@PHI-1,5/3/2019,Philadelphia Phillies,Home,0.207,2,win,1,Washington Nationals,Philadelphia Phillies,Fri,n,no
43588-WSN@PHI-1,5/3/2019,Washington Nationals,Road,0.182,4.5,lose,1,Washington Nationals,Philadelphia Phillies,Fri,n,no
43589-ARI@COL-1,5/4/2019,Arizona Diamondbacks,Road,0.324,2,win,1,Arizona Diamondbacks,Colorado Rockies,Sat,n,no
43589-ARI@COL-1,5/4/2019,Colorado Rockies,Home,0.156,9,lose,1,Arizona Diamondbacks,Colorado Rockies,Sat,n,no
43589-ATL@MIA-1,5/4/2019,Atlanta Braves,Road,0.293,0,win,1,Atlanta Braves,Miami Marlins,Sat,n,no
43589-ATL@MIA-1,5/4/2019,Miami Marlins,Home,0.094,9,lose,1,Atlanta Braves,Miami Marlins,Sat,n,no
43589-BOS@CHW-1,5/4/2019,Boston Red Sox,Road,0.438,2,win,1,Boston Red Sox,Chicago White Sox,Sat,n,no
43589-BOS@CHW-1,5/4/2019,Chicago White Sox,Home,0.219,13,lose,1,Boston Red Sox,Chicago White Sox,Sat,n,no
43589-HOU@LAA-1,5/4/2019,Houston Astros,Road,0.368,2,win,1,Houston Astros,Los Angeles Angels,Sat,n,no
43589-HOU@LAA-1,5/4/2019,Los Angeles Angels,Home,0.229,14,lose,1,Houston Astros,Los Angeles Angels,Sat,n,no
43589-KCR@DET-1,5/4/2019,Kansas City Royals,Road,0.442,3,win,1,Kansas City Royals,Detroit Tigers,Sat,d,no
43589-KCR@DET-1,5/4/2019,Detroit Tigers,Home,0.229,14,lose,1,Kansas City Royals,Detroit Tigers,Sat,d,no
43589-LAD@SDP-1,5/4/2019,Los Angeles Dodgers,Road,0.289,6,win,1,Los Angeles Dodgers,San Diego Padres,Sat,n,no
43589-LAD@SDP-1,5/4/2019,San Diego Padres,Home,0.286,7,lose,1,Los Angeles Dodgers,San Diego Padres,Sat,n,no
43589-MIN@NYY-1,5/4/2019,Minnesota Twins,Road,0.308,3,win,1,Minnesota Twins,New York Yankees,Sat,d,no
43589-MIN@NYY-1,5/4/2019,New York Yankees,Home,0.219,6,lose,1,Minnesota Twins,New York Yankees,Sat,d,no
43589-NYM@MIL-1,5/4/2019,Milwaukee Brewers,Home,0.177,1.5,win,1,New York Mets,Milwaukee Brewers,Sat,n,no
43589-NYM@MIL-1,5/4/2019,New York Mets,Road,0.161,2.08,lose,1,New York Mets,Milwaukee Brewers,Sat,n,no
43589-OAK@PIT-1,5/4/2019,Pittsburgh Pirates,Home,0.343,4,win,1,Oakland Athletics,Pittsburgh Pirates,Sat,n,no
43589-OAK@PIT-1,5/4/2019,Oakland Athletics,Road,0.278,6.75,lose,1,Oakland Athletics,Pittsburgh Pirates,Sat,n,no
43589-SEA@CLE-1,5/4/2019,Cleveland Indians,Home,0.31,4,win,1,Seattle Mariners,Cleveland Indians,Sat,d,no
43589-SEA@CLE-1,5/4/2019,Seattle Mariners,Road,0.212,5.62,lose,1,Seattle Mariners,Cleveland Indians,Sat,d,no
43589-SFG@CIN-1,5/4/2019,Cincinnati Reds,Home,0.29,2,win,1,San Francisco Giants,Cincinnati Reds,Sat,n,no
43589-SFG@CIN-1,5/4/2019,San Francisco Giants,Road,0.156,10.12,lose,1,San Francisco Giants,Cincinnati Reds,Sat,n,no
43589-STL@CHC-1,5/4/2019,Chicago Cubs,Home,0.241,5,win,1,St. Louis Cardinals,Chicago Cubs,Sat,d,no
43589-STL@CHC-1,5/4/2019,St. Louis Cardinals,Road,0.257,5.62,lose,1,St. Louis Cardinals,Chicago Cubs,Sat,d,no
43589-TBR@BAL-1,5/4/2019,Baltimore Orioles,Home,0.233,0,win,1,Tampa Bay Rays,Baltimore Orioles,Sat,n,no
43589-TBR@BAL-1,5/4/2019,Tampa Bay Rays,Road,0.107,3.38,lose,1,Tampa Bay Rays,Baltimore Orioles,Sat,n,no
43589-TOR@TEX-1,5/4/2019,Texas Rangers,Home,0.226,5,win,1,Toronto Blue Jays,Texas Rangers,Sat,n,no
43589-TOR@TEX-1,5/4/2019,Toronto Blue Jays,Road,0.281,7.88,lose,1,Toronto Blue Jays,Texas Rangers,Sat,n,no
43589-WSN@PHI-1,5/4/2019,Washington Nationals,Road,0.342,8,win,1,Washington Nationals,Philadelphia Phillies,Sat,n,no
43589-WSN@PHI-1,5/4/2019,Philadelphia Phillies,Home,0.316,7,lose,1,Washington Nationals,Philadelphia Phillies,Sat,n,no
43590-ARI@COL-1,5/5/2019,Colorado Rockies,Home,0.312,7,win,1,Arizona Diamondbacks,Colorado Rockies,Sun,d,no
43590-ARI@COL-1,5/5/2019,Arizona Diamondbacks,Road,0.289,7.88,lose,1,Arizona Diamondbacks,Colorado Rockies,Sun,d,no
43590-ATL@MIA-1,5/5/2019,Atlanta Braves,Road,0.176,0.9,win,1,Atlanta Braves,Miami Marlins,Sun,d,no
43590-ATL@MIA-1,5/5/2019,Miami Marlins,Home,0.171,2.7,lose,1,Atlanta Braves,Miami Marlins,Sun,d,no
43590-BOS@CHW-1,5/5/2019,Boston Red Sox,Road,0.273,2,win,1,Boston Red Sox,Chicago White Sox,Sun,d,no
43590-BOS@CHW-1,5/5/2019,Chicago White Sox,Home,0.176,9,lose,1,Boston Red Sox,Chicago White Sox,Sun,d,no
43590-HOU@LAA-1,5/5/2019,Houston Astros,Road,0.342,4,win,1,Houston Astros,Los Angeles Angels,Sun,d,no
43590-HOU@LAA-1,5/5/2019,Los Angeles Angels,Home,0.182,10,lose,1,Houston Astros,Los Angeles Angels,Sun,d,no
43590-KCR@DET-1,5/5/2019,Detroit Tigers,Home,0.243,1.8,win,1,Kansas City Royals,Detroit Tigers,Sun,d,no
43590-KCR@DET-1,5/5/2019,Kansas City Royals,Road,0.189,4.66,lose,1,Kansas City Royals,Detroit Tigers,Sun,d,no
43590-LAD@SDP-1,5/5/2019,San Diego Padres,Home,0.219,5,win,1,Los Angeles Dodgers,San Diego Padres,Sun,d,no
43590-LAD@SDP-1,5/5/2019,Los Angeles Dodgers,Road,0.242,8.31,lose,1,Los Angeles Dodgers,San Diego Padres,Sun,d,no
43590-MIN@NYY-1,5/5/2019,New York Yankees,Home,0.231,1.12,win,1,Minnesota Twins,New York Yankees,Sun,d,no
43590-MIN@NYY-1,5/5/2019,Minnesota Twins,Road,0.143,3.86,lose,1,Minnesota Twins,New York Yankees,Sun,d,no
43590-NYM@MIL-1,5/5/2019,Milwaukee Brewers,Home,0.185,2,win,1,New York Mets,Milwaukee Brewers,Sun,d,no
43590-NYM@MIL-1,5/5/2019,New York Mets,Road,0.194,3.38,lose,1,New York Mets,Milwaukee Brewers,Sun,d,no
43590-OAK@PIT-1,5/5/2019,Pittsburgh Pirates,Home,0.186,2.08,win,1,Oakland Athletics,Pittsburgh Pirates,Sun,d,no
43590-OAK@PIT-1,5/5/2019,Oakland Athletics,Road,0.196,3.65,lose,1,Oakland Athletics,Pittsburgh Pirates,Sun,d,no
43590-SEA@CLE-1,5/5/2019,Seattle Mariners,Road,0.324,0,win,1,Seattle Mariners,Cleveland Indians,Sun,d,no
43590-SEA@CLE-1,5/5/2019,Cleveland Indians,Home,0.069,10,lose,1,Seattle Mariners,Cleveland Indians,Sun,d,no
43590-SFG@CIN-1,5/5/2019,San Francisco Giants,Road,0.194,5,win,1,San Francisco Giants,Cincinnati Reds,Sun,d,no
43590-SFG@CIN-1,5/5/2019,Cincinnati Reds,Home,0.182,6,lose,1,San Francisco Giants,Cincinnati Reds,Sun,d,no
43590-STL@CHC-1,5/5/2019,Chicago Cubs,Home,0.353,5,win,1,St. Louis Cardinals,Chicago Cubs,Sun,n,no
43590-STL@CHC-1,5/5/2019,St. Louis Cardinals,Road,0.308,14.62,lose,1,St. Louis Cardinals,Chicago Cubs,Sun,n,no
43590-TOR@TEX-1,5/5/2019,Texas Rangers,Home,0.343,2,win,1,Toronto Blue Jays,Texas Rangers,Sun,d,no
43590-TOR@TEX-1,5/5/2019,Toronto Blue Jays,Road,0.2,11.25,lose,1,Toronto Blue Jays,Texas Rangers,Sun,d,no
43590-WSN@PHI-1,5/5/2019,Philadelphia Phillies,Home,0.235,1,win,1,Washington Nationals,Philadelphia Phillies,Sun,d,no
43590-WSN@PHI-1,5/5/2019,Washington Nationals,Road,0.188,5.62,lose,1,Washington Nationals,Philadelphia Phillies,Sun,d,no
43591-ARI@TBR-1,5/6/2019,Tampa Bay Rays,Home,0.361,0,win,1,Arizona Diamondbacks,Tampa Bay Rays,Mon,n,no
43591-ARI@TBR-1,5/6/2019,Arizona Diamondbacks,Road,0.069,13.5,lose,1,Arizona Diamondbacks,Tampa Bay Rays,Mon,n,no
43591-ATL@LAD-1,5/6/2019,Los Angeles Dodgers,Home,0.281,3,win,1,Atlanta Braves,Los Angeles Dodgers,Mon,n,no
43591-ATL@LAD-1,5/6/2019,Atlanta Braves,Road,0.156,3.38,lose,1,Atlanta Braves,Los Angeles Dodgers,Mon,n,no
43591-BOS@BAL-1,5/6/2019,Baltimore Orioles,Home,0.258,1,win,1,Boston Red Sox,Baltimore Orioles,Mon,n,no
43591-BOS@BAL-1,5/6/2019,Boston Red Sox,Road,0.1,4.5,lose,1,Boston Red Sox,Baltimore Orioles,Mon,n,no
43591-CHW@CLE-1,5/6/2019,Chicago White Sox,Road,0.351,1,win,1,Chicago White Sox,Cleveland Indians,Mon,n,no
43591-CHW@CLE-1,5/6/2019,Cleveland Indians,Home,0.278,8,lose,1,Chicago White Sox,Cleveland Indians,Mon,n,no
43591-KCR@HOU-1,5/6/2019,Houston Astros,Home,0.333,4,win,1,Kansas City Royals,Houston Astros,Mon,n,no
43591-KCR@HOU-1,5/6/2019,Kansas City Royals,Road,0.25,6.75,lose,1,Kansas City Royals,Houston Astros,Mon,n,no
43591-MIA@CHC-1,5/6/2019,Miami Marlins,Road,0.2,5,win,1,Miami Marlins,Chicago Cubs,Mon,n,no
43591-MIA@CHC-1,5/6/2019,Chicago Cubs,Home,0.258,6,lose,1,Miami Marlins,Chicago Cubs,Mon,n,no
43591-MIN@TOR-1,5/6/2019,Minnesota Twins,Road,0.333,0,win,1,Minnesota Twins,Toronto Blue Jays,Mon,n,no
43591-MIN@TOR-1,5/6/2019,Toronto Blue Jays,Home,0.103,7,lose,1,Minnesota Twins,Toronto Blue Jays,Mon,n,no
43591-NYM@SDP-1,5/6/2019,San Diego Padres,Home,0.233,0,win,1,New York Mets,San Diego Padres,Mon,n,no
43591-NYM@SDP-1,5/6/2019,New York Mets,Road,0.129,4.5,lose,1,New York Mets,San Diego Padres,Mon,n,no
43591-PHI@STL-1,5/6/2019,St. Louis Cardinals,Home,0.241,0,win,1,Philadelphia Phillies,St. Louis Cardinals,Mon,n,no
43591-PHI@STL-1,5/6/2019,Philadelphia Phillies,Road,0.167,6.75,lose,1,Philadelphia Phillies,St. Louis Cardinals,Mon,n,no
43591-SEA@NYY-1,5/6/2019,New York Yankees,Home,0.29,3,win,1,Seattle Mariners,New York Yankees,Mon,n,no
43591-SEA@NYY-1,5/6/2019,Seattle Mariners,Road,0.206,6.75,lose,1,Seattle Mariners,New York Yankees,Mon,n,no
43591-SFG@CIN-1,5/6/2019,Cincinnati Reds,Home,0.378,3,win,1,San Francisco Giants,Cincinnati Reds,Mon,d,no
43591-SFG@CIN-1,5/6/2019,San Francisco Giants,Road,0.156,13.5,lose,1,San Francisco Giants,Cincinnati Reds,Mon,d,no
43591-WSN@MIL-1,5/6/2019,Milwaukee Brewers,Home,0.306,3,win,1,Washington Nationals,Milwaukee Brewers,Mon,n,no
43591-WSN@MIL-1,5/6/2019,Washington Nationals,Road,0.161,3.38,lose,1,Washington Nationals,Milwaukee Brewers,Mon,n,no
43592-ARI@TBR-1,5/7/2019,Tampa Bay Rays,Home,0.343,3,win,1,Arizona Diamondbacks,Tampa Bay Rays,Tue,n,no
43592-ARI@TBR-1,5/7/2019,Arizona Diamondbacks,Road,0.206,6.75,lose,1,Arizona Diamondbacks,Tampa Bay Rays,Tue,n,no
43592-ATL@LAD-1,5/7/2019,Los Angeles Dodgers,Home,0.333,0,win,1,Atlanta Braves,Los Angeles Dodgers,Tue,n,no
43592-ATL@LAD-1,5/7/2019,Atlanta Braves,Road,0.133,10.12,lose,1,Atlanta Braves,Los Angeles Dodgers,Tue,n,no
43592-BOS@BAL-1,5/7/2019,Boston Red Sox,Road,0.233,5,win,1,Boston Red Sox,Baltimore Orioles,Tue,n,no
43592-BOS@BAL-1,5/7/2019,Baltimore Orioles,Home,0.235,8,lose,1,Boston Red Sox,Baltimore Orioles,Tue,n,no
43592-CHW@CLE-1,5/7/2019,Chicago White Sox,Road,0.242,0,win,1,Chicago White Sox,Cleveland Indians,Tue,n,no
43592-CHW@CLE-1,5/7/2019,Cleveland Indians,Home,0.167,2,lose,1,Chicago White Sox,Cleveland Indians,Tue,n,no
43592-CIN@OAK-1,5/7/2019,Oakland Athletics,Home,0.172,0,win,1,Cincinnati Reds,Oakland Athletics,Tue,n,no
43592-CIN@OAK-1,5/7/2019,Cincinnati Reds,Road,0,2.25,lose,1,Cincinnati Reds,Oakland Athletics,Tue,n,no
43592-KCR@HOU-1,5/7/2019,Kansas City Royals,Road,0.325,2,win,1,Kansas City Royals,Houston Astros,Tue,n,no
43592-KCR@HOU-1,5/7/2019,Houston Astros,Home,0.226,12,lose,1,Kansas City Royals,Houston Astros,Tue,n,no
43592-LAA@DET-1,5/7/2019,Los Angeles Angels,Road,0.257,2,win,1,Los Angeles Angels,Detroit Tigers,Tue,n,no
43592-LAA@DET-1,5/7/2019,Detroit Tigers,Home,0.156,5,lose,1,Los Angeles Angels,Detroit Tigers,Tue,n,no
43592-MIA@CHC-1,5/7/2019,Chicago Cubs,Home,0.233,0,win,1,Miami Marlins,Chicago Cubs,Tue,n,no
43592-MIA@CHC-1,5/7/2019,Miami Marlins,Road,0.243,5.19,lose,1,Miami Marlins,Chicago Cubs,Tue,n,no
43592-MIN@TOR-1,5/7/2019,Minnesota Twins,Road,0.235,0,win,1,Minnesota Twins,Toronto Blue Jays,Tue,n,no
43592-MIN@TOR-1,5/7/2019,Toronto Blue Jays,Home,0.182,3,lose,1,Minnesota Twins,Toronto Blue Jays,Tue,n,no
43592-NYM@SDP-1,5/7/2019,New York Mets,Road,0.324,5,win,1,New York Mets,San Diego Padres,Tue,n,no
43592-NYM@SDP-1,5/7/2019,San Diego Padres,Home,0.324,7,lose,1,New York Mets,San Diego Padres,Tue,n,no
43592-PHI@STL-1,5/7/2019,Philadelphia Phillies,Road,0.316,1,win,1,Philadelphia Phillies,St. Louis Cardinals,Tue,n,no
43592-PHI@STL-1,5/7/2019,St. Louis Cardinals,Home,0.133,5,lose,1,Philadelphia Phillies,St. Louis Cardinals,Tue,n,no
43592-SEA@NYY-1,5/7/2019,New York Yankees,Home,0.273,2,win,1,Seattle Mariners,New York Yankees,Tue,n,no
43592-SEA@NYY-1,5/7/2019,Seattle Mariners,Road,0.278,5.19,lose,1,Seattle Mariners,New York Yankees,Tue,n,no
43592-SFG@COL-1,5/7/2019,San Francisco Giants,Road,0.39,4,win,1,San Francisco Giants,Colorado Rockies,Tue,n,no
43592-SFG@COL-1,5/7/2019,Colorado Rockies,Home,0.278,14,lose,1,San Francisco Giants,Colorado Rockies,Tue,n,no
43592-TEX@PIT-1,5/7/2019,Pittsburgh Pirates,Home,0.267,4,win,1,Texas Rangers,Pittsburgh Pirates,Tue,n,no
43592-TEX@PIT-1,5/7/2019,Texas Rangers,Road,0.167,5.62,lose,1,Texas Rangers,Pittsburgh Pirates,Tue,n,no
43592-WSN@MIL-1,5/7/2019,Milwaukee Brewers,Home,0.258,0,win,1,Washington Nationals,Milwaukee Brewers,Tue,n,no
43592-WSN@MIL-1,5/7/2019,Washington Nationals,Road,0.156,6.75,lose,1,Washington Nationals,Milwaukee Brewers,Tue,n,no
43593-ARI@TBR-1,5/8/2019,Arizona Diamondbacks,Road,0.205,0.69,win,1,Arizona Diamondbacks,Tampa Bay Rays,Wed,d,no
43593-ARI@TBR-1,5/8/2019,Tampa Bay Rays,Home,0.178,2.08,lose,1,Arizona Diamondbacks,Tampa Bay Rays,Wed,d,no
43593-ATL@LAD-1,5/8/2019,Los Angeles Dodgers,Home,0.273,4,win,1,Atlanta Braves,Los Angeles Dodgers,Wed,n,no
43593-ATL@LAD-1,5/8/2019,Atlanta Braves,Road,0.297,10.12,lose,1,Atlanta Braves,Los Angeles Dodgers,Wed,n,no
43593-BOS@BAL-1,5/8/2019,Boston Red Sox,Road,0.186,0.75,win,1,Boston Red Sox,Baltimore Orioles,Wed,n,no
43593-BOS@BAL-1,5/8/2019,Baltimore Orioles,Home,0.122,1.5,lose,1,Boston Red Sox,Baltimore Orioles,Wed,n,no
43593-CHW@CLE-1,5/8/2019,Cleveland Indians,Home,0.324,3,win,1,Chicago White Sox,Cleveland Indians,Wed,n,no
43593-CHW@CLE-1,5/8/2019,Chicago White Sox,Road,0.265,5.19,lose,1,Chicago White Sox,Cleveland Indians,Wed,n,no
43593-CIN@OAK-1,5/8/2019,Oakland Athletics,Home,0.25,2.77,win,1,Cincinnati Reds,Oakland Athletics,Wed,n,no
43593-CIN@OAK-1,5/8/2019,Cincinnati Reds,Road,0.178,3,lose,1,Cincinnati Reds,Oakland Athletics,Wed,n,no
43593-KCR@HOU-1,5/8/2019,Houston Astros,Home,0.344,0,win,1,Kansas City Royals,Houston Astros,Wed,n,no
43593-KCR@HOU-1,5/8/2019,Kansas City Royals,Road,0.097,10.12,lose,1,Kansas City Royals,Houston Astros,Wed,n,no
43593-LAA@DET-1,5/8/2019,Detroit Tigers,Home,0.294,3,win,1,Los Angeles Angels,Detroit Tigers,Wed,n,no
43593-LAA@DET-1,5/8/2019,Los Angeles Angels,Road,0.2,10.12,lose,1,Los Angeles Angels,Detroit Tigers,Wed,n,no
43593-MIA@CHC-1,5/8/2019,Chicago Cubs,Home,0.182,0.82,win,1,Miami Marlins,Chicago Cubs,Wed,n,no
43593-MIA@CHC-1,5/8/2019,Miami Marlins,Road,0.205,1.8,lose,1,Miami Marlins,Chicago Cubs,Wed,n,no
43593-MIN@TOR-1,5/8/2019,Minnesota Twins,Road,0.409,1,win,1,Minnesota Twins,Toronto Blue Jays,Wed,n,no
43593-MIN@TOR-1,5/8/2019,Toronto Blue Jays,Home,0.069,9,lose,1,Minnesota Twins,Toronto Blue Jays,Wed,n,no
43593-NYM@SDP-1,5/8/2019,San Diego Padres,Home,0.172,2,win,1,New York Mets,San Diego Padres,Wed,d,no
43593-NYM@SDP-1,5/8/2019,New York Mets,Road,0.212,3.38,lose,1,New York Mets,San Diego Padres,Wed,d,no
43593-PHI@STL-1,5/8/2019,Philadelphia Phillies,Road,0.212,0,win,1,Philadelphia Phillies,St. Louis Cardinals,Wed,d,no
43593-PHI@STL-1,5/8/2019,St. Louis Cardinals,Home,0.107,4,lose,1,Philadelphia Phillies,St. Louis Cardinals,Wed,d,no
43593-SEA@NYY-1,5/8/2019,Seattle Mariners,Road,0.359,1,win,1,Seattle Mariners,New York Yankees,Wed,n,no
43593-SEA@NYY-1,5/8/2019,New York Yankees,Home,0.167,10,lose,1,Seattle Mariners,New York Yankees,Wed,n,no
43593-TEX@PIT-1,5/8/2019,Texas Rangers,Road,0.257,6,win,1,Texas Rangers,Pittsburgh Pirates,Wed,d,no
43593-TEX@PIT-1,5/8/2019,Pittsburgh Pirates,Home,0.27,9,lose,1,Texas Rangers,Pittsburgh Pirates,Wed,d,no
43593-WSN@MIL-1,5/8/2019,Milwaukee Brewers,Home,0.306,3,win,1,Washington Nationals,Milwaukee Brewers,Wed,d,no
43593-WSN@MIL-1,5/8/2019,Washington Nationals,Road,0.235,4.5,lose,1,Washington Nationals,Milwaukee Brewers,Wed,d,no
43594-ATL@ARI-1,5/9/2019,Arizona Diamondbacks,Home,0.297,1.8,win,1,Atlanta Braves,Arizona Diamondbacks,Thu,n,no
43594-ATL@ARI-1,5/9/2019,Atlanta Braves,Road,0.152,3,lose,1,Atlanta Braves,Arizona Diamondbacks,Thu,n,no
43594-CHW@CLE-1,5/9/2019,Cleveland Indians,Home,0.391,0,win,1,Chicago White Sox,Cleveland Indians,Thu,d,no
43594-CHW@CLE-1,5/9/2019,Chicago White Sox,Road,0.118,9,lose,1,Chicago White Sox,Cleveland Indians,Thu,d,no
43594-CIN@OAK-1,5/9/2019,Cincinnati Reds,Road,0.25,0,win,1,Cincinnati Reds,Oakland Athletics,Thu,d,no
43594-CIN@OAK-1,5/9/2019,Oakland Athletics,Home,0.194,3,lose,1,Cincinnati Reds,Oakland Athletics,Thu,d,no
43594-LAA@DET-1,5/9/2019,Los Angeles Angels,Road,0.395,0,win,1,Los Angeles Angels,Detroit Tigers,Thu,d,no
43594-LAA@DET-1,5/9/2019,Detroit Tigers,Home,0.156,13,lose,1,Los Angeles Angels,Detroit Tigers,Thu,d,no
43594-MIA@CHC-1,5/9/2019,Chicago Cubs,Home,0.25,1,win,1,Miami Marlins,Chicago Cubs,Thu,d,no
43594-MIA@CHC-1,5/9/2019,Miami Marlins,Road,0.138,4.5,lose,1,Miami Marlins,Chicago Cubs,Thu,d,no
43594-PIT@STL-1,5/9/2019,St. Louis Cardinals,Home,0.39,4,win,1,Pittsburgh Pirates,St. Louis Cardinals,Thu,n,no
43594-PIT@STL-1,5/9/2019,Pittsburgh Pirates,Road,0.27,18,lose,1,Pittsburgh Pirates,St. Louis Cardinals,Thu,n,no
43594-SEA@NYY-1,5/9/2019,New York Yankees,Home,0.273,1,win,1,Seattle Mariners,New York Yankees,Thu,n,no
43594-SEA@NYY-1,5/9/2019,Seattle Mariners,Road,0.074,3.38,lose,1,Seattle Mariners,New York Yankees,Thu,n,no
43594-SFG@COL-1,5/9/2019,Colorado Rockies,Home,0.378,9,win,1,San Francisco Giants,Colorado Rockies,Thu,d,no
43594-SFG@COL-1,5/9/2019,San Francisco Giants,Road,0.243,13.5,lose,1,San Francisco Giants,Colorado Rockies,Thu,d,no
43594-TEX@HOU-1,5/9/2019,Houston Astros,Home,0.3,2,win,1,Texas Rangers,Houston Astros,Thu,n,no
43594-TEX@HOU-1,5/9/2019,Texas Rangers,Road,0.107,4.5,lose,1,Texas Rangers,Houston Astros,Thu,n,no
43594-WSN@LAD-1,5/9/2019,Washington Nationals,Road,0.257,0,win,1,Washington Nationals,Los Angeles Dodgers,Thu,n,no
43594-WSN@LAD-1,5/9/2019,Los Angeles Dodgers,Home,0.194,3,lose,1,Washington Nationals,Los Angeles Dodgers,Thu,n,no
43595-ATL@ARI-1,5/10/2019,Atlanta Braves,Road,0.219,1,win,1,Atlanta Braves,Arizona Diamondbacks,Fri,n,no
43595-ATL@ARI-1,5/10/2019,Arizona Diamondbacks,Home,0.125,2,lose,1,Atlanta Braves,Arizona Diamondbacks,Fri,n,no
43595-CHW@TOR-1,5/10/2019,Toronto Blue Jays,Home,0.143,3,win,1,Chicago White Sox,Toronto Blue Jays,Fri,n,no
43595-CHW@TOR-1,5/10/2019,Chicago White Sox,Road,0.188,4.5,lose,1,Chicago White Sox,Toronto Blue Jays,Fri,n,no
43595-CIN@SFG-1,5/10/2019,Cincinnati Reds,Road,0.237,0,win,1,Cincinnati Reds,San Francisco Giants,Fri,n,no
43595-CIN@SFG-1,5/10/2019,San Francisco Giants,Home,0.129,3,lose,1,Cincinnati Reds,San Francisco Giants,Fri,n,no
43595-CLE@OAK-1,5/10/2019,Oakland Athletics,Home,0.244,2.25,win,1,Cleveland Indians,Oakland Athletics,Fri,n,no
43595-CLE@OAK-1,5/10/2019,Cleveland Indians,Road,0.238,3.27,lose,1,Cleveland Indians,Oakland Athletics,Fri,n,no
43595-DET@MIN-1,5/10/2019,Minnesota Twins,Home,0.233,0,win,1,Detroit Tigers,Minnesota Twins,Fri,n,no
43595-DET@MIN-1,5/10/2019,Detroit Tigers,Road,0.1,6.75,lose,1,Detroit Tigers,Minnesota Twins,Fri,n,no
43595-LAA@BAL-1,5/10/2019,Los Angeles Angels,Road,0.316,3,win,1,Los Angeles Angels,Baltimore Orioles,Fri,n,no
43595-LAA@BAL-1,5/10/2019,Baltimore Orioles,Home,0.152,8,lose,1,Los Angeles Angels,Baltimore Orioles,Fri,n,no
43595-MIA@NYM-1,5/10/2019,New York Mets,Home,0.417,2,win,1,Miami Marlins,New York Mets,Fri,n,no
43595-MIA@NYM-1,5/10/2019,Miami Marlins,Road,0.27,12.38,lose,1,Miami Marlins,New York Mets,Fri,n,no
43595-MIL@CHC-1,5/10/2019,Milwaukee Brewers,Road,0.242,0,win,1,Milwaukee Brewers,Chicago Cubs,Fri,d,no
43595-MIL@CHC-1,5/10/2019,Chicago Cubs,Home,0.233,6,lose,1,Milwaukee Brewers,Chicago Cubs,Fri,d,no
43595-NYY@TBR-1,5/10/2019,New York Yankees,Road,0.206,3,win,1,New York Yankees,Tampa Bay Rays,Fri,n,no
43595-NYY@TBR-1,5/10/2019,Tampa Bay Rays,Home,0.242,3,lose,1,New York Yankees,Tampa Bay Rays,Fri,n,no
43595-PHI@KCR-1,5/10/2019,Kansas City Royals,Home,0.276,1,win,1,Philadelphia Phillies,Kansas City Royals,Fri,n,no
43595-PHI@KCR-1,5/10/2019,Philadelphia Phillies,Road,0.133,4.5,lose,1,Philadelphia Phillies,Kansas City Royals,Fri,n,no
43595-PIT@STL-1,5/10/2019,Pittsburgh Pirates,Road,0.265,1,win,1,Pittsburgh Pirates,St. Louis Cardinals,Fri,n,no
43595-PIT@STL-1,5/10/2019,St. Louis Cardinals,Home,0.286,2,lose,1,Pittsburgh Pirates,St. Louis Cardinals,Fri,n,no
43595-SDP@COL-1,5/10/2019,Colorado Rockies,Home,0.425,2,win,1,San Diego Padres,Colorado Rockies,Fri,n,no
43595-SDP@COL-1,5/10/2019,San Diego Padres,Road,0.3,13.5,lose,1,San Diego Padres,Colorado Rockies,Fri,n,no
43595-SEA@BOS-1,5/10/2019,Boston Red Sox,Home,0.366,1,win,1,Seattle Mariners,Boston Red Sox,Fri,n,no
