game_date,game_number,game_day,visiting_team,home_team,day_night,double_header
9/23/2019,1,Mon,Baltimore Orioles,Toronto Blue Jays,n,no
9/23/2019,1,Mon,Philadelphia Phillies,Washington Nationals,n,no
9/24/2019,2,Tue,Philadelphia Phillies,Washington Nationals,n,yes
9/24/2019,1,Tue,Philadelphia Phillies,Washington Nationals,d,yes
9/24/2019,1,Tue,Oakland Athletics,Los Angeles Angels,n,no
9/24/2019,1,Tue,St. Louis Cardinals,Arizona Diamondbacks,n,no
9/24/2019,1,Tue,Cleveland Indians,Chicago White Sox,n,no
9/24/2019,1,Tue,Milwaukee Brewers,Cincinnati Reds,n,no
9/24/2019,1,Tue,Minnesota Twins,Detroit Tigers,n,no
9/24/2019,1,Tue,Atlanta Braves,Kansas City Royals,n,no
9/24/2019,1,Tue,Miami Marlins,New York Mets,n,no
9/24/2019,1,Tue,Chicago Cubs,Pittsburgh Pirates,n,no
9/24/2019,1,Tue,Los Angeles Dodgers,San Diego Padres,n,no
9/24/2019,1,Tue,Houston Astros,Seattle Mariners,n,no
9/24/2019,1,Tue,Colorado Rockies,San Francisco Giants,n,no
9/24/2019,1,Tue,New York Yankees,Tampa Bay Rays,n,no
9/24/2019,1,Tue,Boston Red Sox,Texas Rangers,n,no
9/24/2019,1,Tue,Baltimore Orioles,Toronto Blue Jays,n,no
9/25/2019,1,Wed,Oakland Athletics,Los Angeles Angels,n,no
9/25/2019,1,Wed,St. Louis Cardinals,Arizona Diamondbacks,d,no
9/25/2019,1,Wed,Cleveland Indians,Chicago White Sox,n,no
9/25/2019,1,Wed,Milwaukee Brewers,Cincinnati Reds,n,no
9/25/2019,1,Wed,Minnesota Twins,Detroit Tigers,n,no
9/25/2019,1,Wed,Atlanta Braves,Kansas City Royals,n,no
9/25/2019,1,Wed,Miami Marlins,New York Mets,n,no
9/25/2019,1,Wed,Chicago Cubs,Pittsburgh Pirates,n,no
9/25/2019,1,Wed,Los Angeles Dodgers,San Diego Padres,n,no
9/25/2019,1,Wed,Houston Astros,Seattle Mariners,n,no
9/25/2019,1,Wed,Colorado Rockies,San Francisco Giants,n,no
9/25/2019,1,Wed,New York Yankees,Tampa Bay Rays,n,no
9/25/2019,1,Wed,Boston Red Sox,Texas Rangers,n,no
9/25/2019,1,Wed,Baltimore Orioles,Toronto Blue Jays,n,no
9/25/2019,1,Wed,Philadelphia Phillies,Washington Nationals,n,no
9/26/2019,1,Thu,Houston Astros,Los Angeles Angels,n,no
9/26/2019,1,Thu,Cleveland Indians,Chicago White Sox,n,no
9/26/2019,1,Thu,Milwaukee Brewers,Cincinnati Reds,d,no
9/26/2019,1,Thu,Minnesota Twins,Detroit Tigers,d,no
9/26/2019,1,Thu,Miami Marlins,New York Mets,n,no
9/26/2019,1,Thu,Chicago Cubs,Pittsburgh Pirates,n,no
9/26/2019,1,Thu,Los Angeles Dodgers,San Diego Padres,d,no
9/26/2019,1,Thu,Oakland Athletics,Seattle Mariners,n,no
9/26/2019,1,Thu,Colorado Rockies,San Francisco Giants,d,no
9/26/2019,1,Thu,Boston Red Sox,Texas Rangers,d,no
9/26/2019,1,Thu,Philadelphia Phillies,Washington Nationals,d,no
9/27/2019,1,Fri,Houston Astros,Los Angeles Angels,n,no
9/27/2019,1,Fri,San Diego Padres,Arizona Diamondbacks,n,no
9/27/2019,1,Fri,Baltimore Orioles,Boston Red Sox,n,no
9/27/2019,1,Fri,Milwaukee Brewers,Colorado Rockies,n,no
9/27/2019,1,Fri,Minnesota Twins,Kansas City Royals,n,no
9/27/2019,1,Fri,Atlanta Braves,New York Mets,n,no
9/27/2019,1,Fri,Miami Marlins,Philadelphia Phillies,n,no
9/27/2019,1,Fri,Cincinnati Reds,Pittsburgh Pirates,n,no
9/27/2019,1,Fri,Oakland Athletics,Seattle Mariners,n,no
9/27/2019,1,Fri,Los Angeles Dodgers,San Francisco Giants,n,no
9/27/2019,1,Fri,Chicago Cubs,St. Louis Cardinals,n,no
9/27/2019,1,Fri,New York Yankees,Texas Rangers,n,no
9/27/2019,1,Fri,Tampa Bay Rays,Toronto Blue Jays,n,no
9/27/2019,1,Fri,Cleveland Indians,Washington Nationals,n,no
9/28/2019,2,Sat,Detroit Tigers,Chicago White Sox,n,yes
9/28/2019,1,Fri,Detroit Tigers,Chicago White Sox,d,yes
9/28/2019,1,Sat,Houston Astros,Los Angeles Angels,n,no
9/28/2019,1,Sat,San Diego Padres,Arizona Diamondbacks,n,no
9/28/2019,1,Sat,Baltimore Orioles,Boston Red Sox,d,no
9/28/2019,1,Sat,Milwaukee Brewers,Colorado Rockies,n,no
9/28/2019,1,Sat,Minnesota Twins,Kansas City Royals,n,no
9/28/2019,1,Sat,Atlanta Braves,New York Mets,n,no
9/28/2019,1,Sat,Miami Marlins,Philadelphia Phillies,n,no
9/28/2019,1,Sat,Cincinnati Reds,Pittsburgh Pirates,n,no
9/28/2019,1,Sat,Oakland Athletics,Seattle Mariners,n,no
9/28/2019,1,Sat,Los Angeles Dodgers,San Francisco Giants,d,no
9/28/2019,1,Sat,Chicago Cubs,St. Louis Cardinals,n,no
9/28/2019,1,Sat,New York Yankees,Texas Rangers,n,no
9/28/2019,1,Sat,Tampa Bay Rays,Toronto Blue Jays,d,no
9/28/2019,1,Sat,Cleveland Indians,Washington Nationals,d,no
9/29/2019,1,Sun,Houston Astros,Los Angeles Angels,d,no
9/29/2019,1,Sun,San Diego Padres,Arizona Diamondbacks,d,no
9/29/2019,1,Sun,Baltimore Orioles,Boston Red Sox,d,no
9/29/2019,1,Sun,Detroit Tigers,Chicago White Sox,d,no
9/29/2019,1,Sun,Milwaukee Brewers,Colorado Rockies,d,no
9/29/2019,1,Sun,Minnesota Twins,Kansas City Royals,d,no
9/29/2019,1,Sun,Atlanta Braves,New York Mets,d,no
9/29/2019,1,Sun,Miami Marlins,Philadelphia Phillies,d,no
9/29/2019,1,Sun,Cincinnati Reds,Pittsburgh Pirates,d,no
9/29/2019,1,Sun,Oakland Athletics,Seattle Mariners,d,no
9/29/2019,1,Sun,Los Angeles Dodgers,San Francisco Giants,d,no
9/29/2019,1,Sun,Chicago Cubs,St. Louis Cardinals,d,no
9/29/2019,1,Sun,New York Yankees,Texas Rangers,d,no
9/29/2019,1,Sun,Tampa Bay Rays,Toronto Blue Jays,d,no
9/29/2019,1,Sun,Cleveland Indians,Washington Nationals,d,no
