game_id,game_date,team_name,venue,batting_avg,earn_run_ave,game_outcome,game_number,visiting_team,home_team
43604-MIL@ATL-1,5/19/2019,Atlanta Braves,Home,0.147,2.7,lose,1,Milwaukee Brewers,Atlanta Braves
43604-MIN@SEA-1,5/19/2019,Seattle Mariners,Home,0.324,2,win,1,Minnesota Twins,Seattle Mariners
43604-MIN@SEA-1,5/19/2019,Minnesota Twins,Road,0.206,7.88,lose,1,Minnesota Twins,Seattle Mariners
43604-NYM@MIA-1,5/19/2019,Miami Marlins,Home,0.222,0,win,1,New York Mets,Miami Marlins
43604-NYM@MIA-1,5/19/2019,New York Mets,Road,0.074,3.38,lose,1,New York Mets,Miami Marlins
43604-OAK@DET-1,5/19/2019,Oakland Athletics,Road,0.324,3,win,1,Oakland Athletics,Detroit Tigers
43604-OAK@DET-1,5/19/2019,Detroit Tigers,Home,0.167,7,lose,1,Oakland Athletics,Detroit Tigers
43604-PIT@SDP-1,5/19/2019,Pittsburgh Pirates,Road,0.306,3,win,1,Pittsburgh Pirates,San Diego Padres
43604-PIT@SDP-1,5/19/2019,San Diego Padres,Home,0.167,6,lose,1,Pittsburgh Pirates,San Diego Padres
43604-SFG@ARI-1,5/19/2019,San Francisco Giants,Road,0.143,1.8,win,1,San Francisco Giants,Arizona Diamondbacks
43604-SFG@ARI-1,5/19/2019,Arizona Diamondbacks,Home,0.094,2.7,lose,1,San Francisco Giants,Arizona Diamondbacks
43604-STL@TEX-1,5/19/2019,Texas Rangers,Home,0.265,3.6,win,1,St. Louis Cardinals,Texas Rangers
43604-STL@TEX-1,5/19/2019,St. Louis Cardinals,Road,0.194,4.66,lose,1,St. Louis Cardinals,Texas Rangers
43604-TBR@NYY-1,5/19/2019,New York Yankees,Home,0.278,5,win,1,Tampa Bay Rays,New York Yankees
43604-TBR@NYY-1,5/19/2019,Tampa Bay Rays,Road,0.212,4.5,lose,1,Tampa Bay Rays,New York Yankees
43604-TOR@CHW-1,5/19/2019,Toronto Blue Jays,Road,0.229,2,win,1,Toronto Blue Jays,Chicago White Sox
43604-TOR@CHW-1,5/19/2019,Chicago White Sox,Home,0.219,4,lose,1,Toronto Blue Jays,Chicago White Sox
43605-ARI@SDP-1,5/20/2019,San Diego Padres,Home,0.2,1,win,1,Arizona Diamondbacks,San Diego Padres
43605-ARI@SDP-1,5/20/2019,Arizona Diamondbacks,Road,0.161,2.25,lose,1,Arizona Diamondbacks,San Diego Padres
43605-ATL@SFG-1,5/20/2019,Atlanta Braves,Road,0.188,1,win,1,Atlanta Braves,San Francisco Giants
43605-ATL@SFG-1,5/20/2019,San Francisco Giants,Home,0.069,4,lose,1,Atlanta Braves,San Francisco Giants
43605-BOS@TOR-1,5/20/2019,Boston Red Sox,Road,0.39,0,win,1,Boston Red Sox,Toronto Blue Jays
43605-BOS@TOR-1,5/20/2019,Toronto Blue Jays,Home,0.097,11,lose,1,Boston Red Sox,Toronto Blue Jays
43605-CHW@HOU-1,5/20/2019,Houston Astros,Home,0.276,0,win,1,Chicago White Sox,Houston Astros
43605-CHW@HOU-1,5/20/2019,Chicago White Sox,Road,0.182,2.25,lose,1,Chicago White Sox,Houston Astros
43605-MIN@LAA-1,5/20/2019,Minnesota Twins,Road,0.278,1,win,1,Minnesota Twins,Los Angeles Angels
43605-MIN@LAA-1,5/20/2019,Los Angeles Angels,Home,0.182,3,lose,1,Minnesota Twins,Los Angeles Angels
43605-NYY@BAL-1,5/20/2019,New York Yankees,Road,0.306,7,win,1,New York Yankees,Baltimore Orioles
43605-NYY@BAL-1,5/20/2019,Baltimore Orioles,Home,0.342,9,lose,1,New York Yankees,Baltimore Orioles
43605-OAK@CLE-1,5/20/2019,Oakland Athletics,Road,0.306,4,win,1,Oakland Athletics,Cleveland Indians
43605-OAK@CLE-1,5/20/2019,Cleveland Indians,Home,0.229,6,lose,1,Oakland Athletics,Cleveland Indians
43605-PHI@CHC-1,5/20/2019,Philadelphia Phillies,Road,0.237,2.7,win,1,Philadelphia Phillies,Chicago Cubs
43605-PHI@CHC-1,5/20/2019,Chicago Cubs,Home,0.297,4.5,lose,1,Philadelphia Phillies,Chicago Cubs
43605-SEA@TEX-1,5/20/2019,Texas Rangers,Home,0.395,9,win,1,Seattle Mariners,Texas Rangers
43605-SEA@TEX-1,5/20/2019,Seattle Mariners,Road,0.333,11.25,lose,1,Seattle Mariners,Texas Rangers
43605-WSN@NYM-1,5/20/2019,New York Mets,Home,0.25,3,win,1,Washington Nationals,New York Mets
43605-WSN@NYM-1,5/20/2019,Washington Nationals,Road,0.219,4.5,lose,1,Washington Nationals,New York Mets
43606-ARI@SDP-1,5/21/2019,San Diego Padres,Home,0.148,2,win,1,Arizona Diamondbacks,San Diego Padres
43606-ARI@SDP-1,5/21/2019,Arizona Diamondbacks,Road,0.161,3.38,lose,1,Arizona Diamondbacks,San Diego Padres
43606-ATL@SFG-1,5/21/2019,San Francisco Giants,Home,0.273,3,win,1,Atlanta Braves,San Francisco Giants
43606-ATL@SFG-1,5/21/2019,Atlanta Braves,Road,0.314,4.15,lose,1,Atlanta Braves,San Francisco Giants
43606-BOS@TOR-1,5/21/2019,Toronto Blue Jays,Home,0.324,3,win,1,Boston Red Sox,Toronto Blue Jays
43606-BOS@TOR-1,5/21/2019,Boston Red Sox,Road,0.219,11.25,lose,1,Boston Red Sox,Toronto Blue Jays
43606-CHW@HOU-1,5/21/2019,Houston Astros,Home,0.276,1,win,1,Chicago White Sox,Houston Astros
43606-CHW@HOU-1,5/21/2019,Chicago White Sox,Road,0.036,5.62,lose,1,Chicago White Sox,Houston Astros
43606-CIN@MIL-1,5/21/2019,Cincinnati Reds,Road,0.133,0,win,1,Cincinnati Reds,Milwaukee Brewers
43606-CIN@MIL-1,5/21/2019,Milwaukee Brewers,Home,0.2,3,lose,1,Cincinnati Reds,Milwaukee Brewers
43606-COL@PIT-1,5/21/2019,Colorado Rockies,Road,0.286,0,win,1,Colorado Rockies,Pittsburgh Pirates
43606-COL@PIT-1,5/21/2019,Pittsburgh Pirates,Home,0.097,4,lose,1,Colorado Rockies,Pittsburgh Pirates
43606-LAD@TBR-1,5/21/2019,Los Angeles Dodgers,Road,0.316,3,win,1,Los Angeles Dodgers,Tampa Bay Rays
43606-LAD@TBR-1,5/21/2019,Tampa Bay Rays,Home,0.278,6,lose,1,Los Angeles Dodgers,Tampa Bay Rays
43606-MIA@DET-1,5/21/2019,Miami Marlins,Road,0.238,1.64,win,1,Miami Marlins,Detroit Tigers
43606-MIA@DET-1,5/21/2019,Detroit Tigers,Home,0.132,4.09,lose,1,Miami Marlins,Detroit Tigers
43606-MIN@LAA-1,5/21/2019,Minnesota Twins,Road,0.278,3,win,1,Minnesota Twins,Los Angeles Angels
43606-MIN@LAA-1,5/21/2019,Los Angeles Angels,Home,0.206,8,lose,1,Minnesota Twins,Los Angeles Angels
43606-NYY@BAL-1,5/21/2019,New York Yankees,Road,0.316,3,win,1,New York Yankees,Baltimore Orioles
43606-NYY@BAL-1,5/21/2019,Baltimore Orioles,Home,0.229,11,lose,1,New York Yankees,Baltimore Orioles
43606-OAK@CLE-1,5/21/2019,Oakland Athletics,Road,0.212,3,win,1,Oakland Athletics,Cleveland Indians
43606-OAK@CLE-1,5/21/2019,Cleveland Indians,Home,0.133,5,lose,1,Oakland Athletics,Cleveland Indians
43606-PHI@CHC-1,5/21/2019,Chicago Cubs,Home,0.286,2,win,1,Philadelphia Phillies,Chicago Cubs
43606-PHI@CHC-1,5/21/2019,Philadelphia Phillies,Road,0.182,3.24,lose,1,Philadelphia Phillies,Chicago Cubs
43606-SEA@TEX-1,5/21/2019,Texas Rangers,Home,0.258,3,win,1,Seattle Mariners,Texas Rangers
43606-SEA@TEX-1,5/21/2019,Seattle Mariners,Road,0.194,5.62,lose,1,Seattle Mariners,Texas Rangers
43606-WSN@NYM-1,5/21/2019,New York Mets,Home,0.25,5,win,1,Washington Nationals,New York Mets
43606-WSN@NYM-1,5/21/2019,Washington Nationals,Road,0.25,6.23,lose,1,Washington Nationals,New York Mets
43607-ARI@SDP-1,5/22/2019,San Diego Padres,Home,0.4,2,win,1,Arizona Diamondbacks,San Diego Padres
43607-ARI@SDP-1,5/22/2019,Arizona Diamondbacks,Road,0.188,5.62,lose,1,Arizona Diamondbacks,San Diego Padres
43607-ATL@SFG-1,5/22/2019,Atlanta Braves,Road,0.194,2,win,1,Atlanta Braves,San Francisco Giants
43607-ATL@SFG-1,5/22/2019,San Francisco Giants,Home,0.194,3,lose,1,Atlanta Braves,San Francisco Giants
43607-BOS@TOR-1,5/22/2019,Boston Red Sox,Road,0.217,3.46,win,1,Boston Red Sox,Toronto Blue Jays
43607-BOS@TOR-1,5/22/2019,Toronto Blue Jays,Home,0.22,4.15,lose,1,Boston Red Sox,Toronto Blue Jays
43607-CHW@HOU-1,5/22/2019,Chicago White Sox,Road,0.278,4,win,1,Chicago White Sox,Houston Astros
43607-CHW@HOU-1,5/22/2019,Houston Astros,Home,0.375,9,lose,1,Chicago White Sox,Houston Astros
43607-CIN@MIL-1,5/22/2019,Milwaukee Brewers,Home,0.333,9,win,1,Cincinnati Reds,Milwaukee Brewers
43607-CIN@MIL-1,5/22/2019,Cincinnati Reds,Road,0.306,10.12,lose,1,Cincinnati Reds,Milwaukee Brewers
43607-COL@PIT-1,5/22/2019,Colorado Rockies,Road,0.4,3,win,1,Colorado Rockies,Pittsburgh Pirates
43607-COL@PIT-1,5/22/2019,Pittsburgh Pirates,Home,0.242,9,lose,1,Colorado Rockies,Pittsburgh Pirates
43607-KCR@STL-1,5/22/2019,Kansas City Royals,Road,0.258,2,win,1,Kansas City Royals,St. Louis Cardinals
43607-KCR@STL-1,5/22/2019,St. Louis Cardinals,Home,0.138,7,lose,1,Kansas City Royals,St. Louis Cardinals
43607-KCR@STL-2,5/22/2019,St. Louis Cardinals,Home,0.353,3,win,2,Kansas City Royals,St. Louis Cardinals
43607-KCR@STL-2,5/22/2019,Kansas City Royals,Road,0.242,11.25,lose,2,Kansas City Royals,St. Louis Cardinals
43607-LAD@TBR-1,5/22/2019,Tampa Bay Rays,Home,0.303,1,win,1,Los Angeles Dodgers,Tampa Bay Rays
43607-LAD@TBR-1,5/22/2019,Los Angeles Dodgers,Road,0.161,9,lose,1,Los Angeles Dodgers,Tampa Bay Rays
43607-MIA@DET-1,5/22/2019,Miami Marlins,Road,0.314,2,win,1,Miami Marlins,Detroit Tigers
43607-MIA@DET-1,5/22/2019,Detroit Tigers,Home,0.286,6,lose,1,Miami Marlins,Detroit Tigers
43607-NYY@BAL-1,5/22/2019,New York Yankees,Road,0.333,4,win,1,New York Yankees,Baltimore Orioles
43607-NYY@BAL-1,5/22/2019,Baltimore Orioles,Home,0.206,7,lose,1,New York Yankees,Baltimore Orioles
43607-OAK@CLE-1,5/22/2019,Oakland Athletics,Road,0.325,2,win,1,Oakland Athletics,Cleveland Indians
43607-OAK@CLE-1,5/22/2019,Cleveland Indians,Home,0.235,6,lose,1,Oakland Athletics,Cleveland Indians
43607-PHI@CHC-1,5/22/2019,Chicago Cubs,Home,0.267,4,win,1,Philadelphia Phillies,Chicago Cubs
43607-PHI@CHC-1,5/22/2019,Philadelphia Phillies,Road,0.325,9,lose,1,Philadelphia Phillies,Chicago Cubs
43607-SEA@TEX-1,5/22/2019,Texas Rangers,Home,0.286,1,win,1,Seattle Mariners,Texas Rangers
43607-SEA@TEX-1,5/22/2019,Seattle Mariners,Road,0.212,1.12,lose,1,Seattle Mariners,Texas Rangers
43607-WSN@NYM-1,5/22/2019,New York Mets,Home,0.219,1,win,1,Washington Nationals,New York Mets
43607-WSN@NYM-1,5/22/2019,Washington Nationals,Road,0.1,6.75,lose,1,Washington Nationals,New York Mets
43608-ATL@SFG-1,5/23/2019,Atlanta Braves,Road,0.224,2.77,win,1,Atlanta Braves,San Francisco Giants
43608-ATL@SFG-1,5/23/2019,San Francisco Giants,Home,0.156,3.46,lose,1,Atlanta Braves,San Francisco Giants
43608-BOS@TOR-1,5/23/2019,Boston Red Sox,Road,0.366,2,win,1,Boston Red Sox,Toronto Blue Jays
43608-BOS@TOR-1,5/23/2019,Toronto Blue Jays,Home,0.156,8,lose,1,Boston Red Sox,Toronto Blue Jays
43608-CHW@HOU-1,5/23/2019,Chicago White Sox,Road,0.289,0,win,1,Chicago White Sox,Houston Astros
43608-CHW@HOU-1,5/23/2019,Houston Astros,Home,0.133,3,lose,1,Chicago White Sox,Houston Astros
43608-COL@PIT-1,5/23/2019,Pittsburgh Pirates,Home,0.405,6,win,1,Colorado Rockies,Pittsburgh Pirates
43608-COL@PIT-1,5/23/2019,Colorado Rockies,Road,0.297,13.5,lose,1,Colorado Rockies,Pittsburgh Pirates
43608-MIA@DET-1,5/23/2019,Miami Marlins,Road,0.2,2,win,1,Miami Marlins,Detroit Tigers
43608-MIA@DET-1,5/23/2019,Detroit Tigers,Home,0.333,0,lose,1,Miami Marlins,Detroit Tigers
43608-MIN@LAA-1,5/23/2019,Minnesota Twins,Road,0.395,7,win,1,Minnesota Twins,Los Angeles Angels
43608-MIN@LAA-1,5/23/2019,Los Angeles Angels,Home,0.27,16,lose,1,Minnesota Twins,Los Angeles Angels
43608-NYY@BAL-1,5/23/2019,New York Yankees,Road,0.242,5,win,1,New York Yankees,Baltimore Orioles
43608-NYY@BAL-1,5/23/2019,Baltimore Orioles,Home,0.235,6,lose,1,New York Yankees,Baltimore Orioles
43608-PHI@CHC-1,5/23/2019,Philadelphia Phillies,Road,0.316,7,win,1,Philadelphia Phillies,Chicago Cubs
43608-PHI@CHC-1,5/23/2019,Chicago Cubs,Home,0.306,6,lose,1,Philadelphia Phillies,Chicago Cubs
43608-TBR@CLE-1,5/23/2019,Tampa Bay Rays,Road,0.368,2,win,1,Tampa Bay Rays,Cleveland Indians
43608-TBR@CLE-1,5/23/2019,Cleveland Indians,Home,0.129,7,lose,1,Tampa Bay Rays,Cleveland Indians
43608-WSN@NYM-1,5/23/2019,New York Mets,Home,0.25,4,win,1,Washington Nationals,New York Mets
43608-WSN@NYM-1,5/23/2019,Washington Nationals,Road,0.351,5.62,lose,1,Washington Nationals,New York Mets
43609-ARI@SFG-1,5/24/2019,Arizona Diamondbacks,Road,0.429,2,win,1,Arizona Diamondbacks,San Francisco Giants
43609-ARI@SFG-1,5/24/2019,San Francisco Giants,Home,0.206,14,lose,1,Arizona Diamondbacks,San Francisco Giants
43609-ATL@STL-1,5/24/2019,Atlanta Braves,Road,0.324,1,win,1,Atlanta Braves,St. Louis Cardinals
43609-ATL@STL-1,5/24/2019,St. Louis Cardinals,Home,0.212,5,lose,1,Atlanta Braves,St. Louis Cardinals
43609-BAL@COL-1,5/24/2019,Colorado Rockies,Home,0.389,6,win,1,Baltimore Orioles,Colorado Rockies
43609-BAL@COL-1,5/24/2019,Baltimore Orioles,Road,0.286,8.64,lose,1,Baltimore Orioles,Colorado Rockies
43609-BOS@HOU-1,5/24/2019,Houston Astros,Home,0.133,3,win,1,Boston Red Sox,Houston Astros
43609-BOS@HOU-1,5/24/2019,Boston Red Sox,Road,0.212,2.25,lose,1,Boston Red Sox,Houston Astros
43609-CHW@MIN-1,5/24/2019,Minnesota Twins,Home,0.333,1,win,1,Chicago White Sox,Minnesota Twins
43609-CHW@MIN-1,5/24/2019,Chicago White Sox,Road,0.257,11.25,lose,1,Chicago White Sox,Minnesota Twins
43609-CIN@CHC-1,5/24/2019,Cincinnati Reds,Road,0.289,5,win,1,Cincinnati Reds,Chicago Cubs
43609-CIN@CHC-1,5/24/2019,Chicago Cubs,Home,0.235,6,lose,1,Cincinnati Reds,Chicago Cubs
43609-DET@NYM-1,5/24/2019,Detroit Tigers,Road,0.35,8,win,1,Detroit Tigers,New York Mets
43609-DET@NYM-1,5/24/2019,New York Mets,Home,0.297,9,lose,1,Detroit Tigers,New York Mets
43609-LAD@PIT-1,5/24/2019,Los Angeles Dodgers,Road,0.333,2,win,1,Los Angeles Dodgers,Pittsburgh Pirates
43609-LAD@PIT-1,5/24/2019,Pittsburgh Pirates,Home,0.206,10,lose,1,Los Angeles Dodgers,Pittsburgh Pirates
43609-MIA@WSN-1,5/24/2019,Washington Nationals,Home,0.378,10,win,1,Miami Marlins,Washington Nationals
43609-MIA@WSN-1,5/24/2019,Miami Marlins,Road,0.349,13.5,lose,1,Miami Marlins,Washington Nationals
43609-PHI@MIL-1,5/24/2019,Philadelphia Phillies,Road,0.297,4,win,1,Philadelphia Phillies,Milwaukee Brewers
43609-PHI@MIL-1,5/24/2019,Milwaukee Brewers,Home,0.235,6,lose,1,Philadelphia Phillies,Milwaukee Brewers
43609-SDP@TOR-1,5/24/2019,San Diego Padres,Road,0.206,3,win,1,San Diego Padres,Toronto Blue Jays
43609-SDP@TOR-1,5/24/2019,Toronto Blue Jays,Home,0.1,5,lose,1,San Diego Padres,Toronto Blue Jays
43609-SEA@OAK-1,5/24/2019,Oakland Athletics,Home,0.258,2,win,1,Seattle Mariners,Oakland Athletics
43609-SEA@OAK-1,5/24/2019,Seattle Mariners,Road,0.278,5.62,lose,1,Seattle Mariners,Oakland Athletics
43609-TBR@CLE-1,5/24/2019,Cleveland Indians,Home,0.214,1,win,1,Tampa Bay Rays,Cleveland Indians
43609-TBR@CLE-1,5/24/2019,Tampa Bay Rays,Road,0.176,3.38,lose,1,Tampa Bay Rays,Cleveland Indians
43609-TEX@LAA-1,5/24/2019,Texas Rangers,Road,0.2,3,win,1,Texas Rangers,Los Angeles Angels
43609-TEX@LAA-1,5/24/2019,Los Angeles Angels,Home,0.212,3,lose,1,Texas Rangers,Los Angeles Angels
43610-ARI@SFG-1,5/25/2019,Arizona Diamondbacks,Road,0.342,3,win,1,Arizona Diamondbacks,San Francisco Giants
43610-ARI@SFG-1,5/25/2019,San Francisco Giants,Home,0.235,7,lose,1,Arizona Diamondbacks,San Francisco Giants
43610-ATL@STL-1,5/25/2019,St. Louis Cardinals,Home,0.281,3,win,1,Atlanta Braves,St. Louis Cardinals
43610-ATL@STL-1,5/25/2019,Atlanta Braves,Road,0.226,5.62,lose,1,Atlanta Braves,St. Louis Cardinals
43610-BAL@COL-1,5/25/2019,Baltimore Orioles,Road,0.425,6,win,1,Baltimore Orioles,Colorado Rockies
43610-BAL@COL-1,5/25/2019,Colorado Rockies,Home,0.27,9,lose,1,Baltimore Orioles,Colorado Rockies
43610-BOS@HOU-1,5/25/2019,Houston Astros,Home,0.361,3,win,1,Boston Red Sox,Houston Astros
43610-BOS@HOU-1,5/25/2019,Boston Red Sox,Road,0.257,4.5,lose,1,Boston Red Sox,Houston Astros
43610-CHW@MIN-1,5/25/2019,Minnesota Twins,Home,0.303,1,win,1,Chicago White Sox,Minnesota Twins
43610-CHW@MIN-1,5/25/2019,Chicago White Sox,Road,0.188,9,lose,1,Chicago White Sox,Minnesota Twins
43610-CIN@CHC-1,5/25/2019,Chicago Cubs,Home,0.333,6,win,1,Cincinnati Reds,Chicago Cubs
43610-CIN@CHC-1,5/25/2019,Cincinnati Reds,Road,0.368,9,lose,1,Cincinnati Reds,Chicago Cubs
43610-DET@NYM-1,5/25/2019,New York Mets,Home,0.159,2.77,win,1,Detroit Tigers,New York Mets
43610-DET@NYM-1,5/25/2019,Detroit Tigers,Road,0.286,3,lose,1,Detroit Tigers,New York Mets
43610-LAD@PIT-1,5/25/2019,Los Angeles Dodgers,Road,0.351,2,win,1,Los Angeles Dodgers,Pittsburgh Pirates
43610-LAD@PIT-1,5/25/2019,Pittsburgh Pirates,Home,0.306,7,lose,1,Los Angeles Dodgers,Pittsburgh Pirates
43610-MIA@WSN-1,5/25/2019,Washington Nationals,Home,0.233,0,win,1,Miami Marlins,Washington Nationals
43610-MIA@WSN-1,5/25/2019,Miami Marlins,Road,0.143,4.5,lose,1,Miami Marlins,Washington Nationals
43610-NYY@KCR-1,5/25/2019,New York Yankees,Road,0.278,3,win,1,New York Yankees,Kansas City Royals
43610-NYY@KCR-1,5/25/2019,Kansas City Royals,Home,0.182,7,lose,1,New York Yankees,Kansas City Royals
43610-NYY@KCR-2,5/25/2019,New York Yankees,Road,0.286,4,win,2,New York Yankees,Kansas City Royals
43610-NYY@KCR-2,5/25/2019,Kansas City Royals,Home,0.273,6,lose,2,New York Yankees,Kansas City Royals
43610-PHI@MIL-1,5/25/2019,Philadelphia Phillies,Road,0.316,2,win,1,Philadelphia Phillies,Milwaukee Brewers
43610-PHI@MIL-1,5/25/2019,Milwaukee Brewers,Home,0.167,7,lose,1,Philadelphia Phillies,Milwaukee Brewers
43610-SDP@TOR-1,5/25/2019,San Diego Padres,Road,0.444,3,win,1,San Diego Padres,Toronto Blue Jays
43610-SDP@TOR-1,5/25/2019,Toronto Blue Jays,Home,0.133,18,lose,1,San Diego Padres,Toronto Blue Jays
43610-SEA@OAK-1,5/25/2019,Oakland Athletics,Home,0.344,5,win,1,Seattle Mariners,Oakland Athletics
43610-SEA@OAK-1,5/25/2019,Seattle Mariners,Road,0.25,5.62,lose,1,Seattle Mariners,Oakland Athletics
43610-TBR@CLE-1,5/25/2019,Tampa Bay Rays,Road,0.316,2,win,1,Tampa Bay Rays,Cleveland Indians
43610-TBR@CLE-1,5/25/2019,Cleveland Indians,Home,0.161,5,lose,1,Tampa Bay Rays,Cleveland Indians
43610-TEX@LAA-1,5/25/2019,Los Angeles Angels,Home,0.273,2,win,1,Texas Rangers,Los Angeles Angels
43610-TEX@LAA-1,5/25/2019,Texas Rangers,Road,0.156,3.12,lose,1,Texas Rangers,Los Angeles Angels
43611-ARI@SFG-1,5/26/2019,Arizona Diamondbacks,Road,0.286,2,win,1,Arizona Diamondbacks,San Francisco Giants
43611-ARI@SFG-1,5/26/2019,San Francisco Giants,Home,0.286,4,lose,1,Arizona Diamondbacks,San Francisco Giants
43611-ATL@STL-1,5/26/2019,Atlanta Braves,Road,0.243,0.9,win,1,Atlanta Braves,St. Louis Cardinals
43611-ATL@STL-1,5/26/2019,St. Louis Cardinals,Home,0.088,3.6,lose,1,Atlanta Braves,St. Louis Cardinals
43611-BAL@COL-1,5/26/2019,Colorado Rockies,Home,0.343,7,win,1,Baltimore Orioles,Colorado Rockies
43611-BAL@COL-1,5/26/2019,Baltimore Orioles,Road,0.297,6.23,lose,1,Baltimore Orioles,Colorado Rockies
43611-BOS@HOU-1,5/26/2019,Boston Red Sox,Road,0.176,1,win,1,Boston Red Sox,Houston Astros
43611-BOS@HOU-1,5/26/2019,Houston Astros,Home,0.133,2,lose,1,Boston Red Sox,Houston Astros
43611-CHW@MIN-1,5/26/2019,Minnesota Twins,Home,0.2,0,win,1,Chicago White Sox,Minnesota Twins
43611-CHW@MIN-1,5/26/2019,Chicago White Sox,Road,0.156,7.88,lose,1,Chicago White Sox,Minnesota Twins
43611-CIN@CHC-1,5/26/2019,Cincinnati Reds,Road,0.425,2,win,1,Cincinnati Reds,Chicago Cubs
43611-CIN@CHC-1,5/26/2019,Chicago Cubs,Home,0.235,8,lose,1,Cincinnati Reds,Chicago Cubs
43611-DET@NYM-1,5/26/2019,New York Mets,Home,0.267,3,win,1,Detroit Tigers,New York Mets
43611-DET@NYM-1,5/26/2019,Detroit Tigers,Road,0.182,4.5,lose,1,Detroit Tigers,New York Mets
43611-LAD@PIT-1,5/26/2019,Los Angeles Dodgers,Road,0.333,7,win,1,Los Angeles Dodgers,Pittsburgh Pirates
43611-LAD@PIT-1,5/26/2019,Pittsburgh Pirates,Home,0.308,8,lose,1,Los Angeles Dodgers,Pittsburgh Pirates
43611-MIA@WSN-1,5/26/2019,Washington Nationals,Home,0.385,6,win,1,Miami Marlins,Washington Nationals
43611-MIA@WSN-1,5/26/2019,Miami Marlins,Road,0.314,10.12,lose,1,Miami Marlins,Washington Nationals
43611-NYY@KCR-1,5/26/2019,Kansas City Royals,Home,0.318,3.6,win,1,New York Yankees,Kansas City Royals
43611-NYY@KCR-1,5/26/2019,New York Yankees,Road,0.275,7.45,lose,1,New York Yankees,Kansas City Royals
43611-PHI@MIL-1,5/26/2019,Milwaukee Brewers,Home,0.343,1,win,1,Philadelphia Phillies,Milwaukee Brewers
43611-PHI@MIL-1,5/26/2019,Philadelphia Phillies,Road,0.036,10.12,lose,1,Philadelphia Phillies,Milwaukee Brewers
43611-SDP@TOR-1,5/26/2019,Toronto Blue Jays,Home,0.425,1,win,1,San Diego Padres,Toronto Blue Jays
43611-SDP@TOR-1,5/26/2019,San Diego Padres,Road,0.286,11.25,lose,1,San Diego Padres,Toronto Blue Jays
43611-SEA@OAK-1,5/26/2019,Oakland Athletics,Home,0.219,1,win,1,Seattle Mariners,Oakland Athletics
43611-SEA@OAK-1,5/26/2019,Seattle Mariners,Road,0.2,5.62,lose,1,Seattle Mariners,Oakland Athletics
43611-TBR@CLE-1,5/26/2019,Tampa Bay Rays,Road,0.235,3,win,1,Tampa Bay Rays,Cleveland Indians
43611-TBR@CLE-1,5/26/2019,Cleveland Indians,Home,0.235,4,lose,1,Tampa Bay Rays,Cleveland Indians
43611-TEX@LAA-1,5/26/2019,Los Angeles Angels,Home,0.344,5,win,1,Texas Rangers,Los Angeles Angels
43611-TEX@LAA-1,5/26/2019,Texas Rangers,Road,0.189,6.75,lose,1,Texas Rangers,Los Angeles Angels
43612-ARI@COL-1,5/27/2019,Colorado Rockies,Home,0.211,2.45,win,1,Arizona Diamondbacks,Colorado Rockies
43612-ARI@COL-1,5/27/2019,Arizona Diamondbacks,Road,0.225,3.48,lose,1,Arizona Diamondbacks,Colorado Rockies
43612-CHC@HOU-1,5/27/2019,Houston Astros,Home,0.303,5,win,1,Chicago Cubs,Houston Astros
43612-CHC@HOU-1,5/27/2019,Chicago Cubs,Road,0.25,6.75,lose,1,Chicago Cubs,Houston Astros
43612-CLE@BOS-1,5/27/2019,Boston Red Sox,Home,0.351,3,win,1,Cleveland Indians,Boston Red Sox
43612-CLE@BOS-1,5/27/2019,Cleveland Indians,Road,0.257,12.38,lose,1,Cleveland Indians,Boston Red Sox
43612-DET@BAL-1,5/27/2019,Baltimore Orioles,Home,0.233,3,win,1,Detroit Tigers,Baltimore Orioles
43612-DET@BAL-1,5/27/2019,Detroit Tigers,Road,0.229,3.38,lose,1,Detroit Tigers,Baltimore Orioles
43612-KCR@CHW-1,5/27/2019,Chicago White Sox,Home,0.241,1,win,1,Kansas City Royals,Chicago White Sox
43612-KCR@CHW-1,5/27/2019,Kansas City Royals,Road,0.219,2.16,lose,1,Kansas City Royals,Chicago White Sox
43612-LAA@OAK-1,5/27/2019,Oakland Athletics,Home,0.303,5,win,1,Los Angeles Angels,Oakland Athletics
43612-LAA@OAK-1,5/27/2019,Los Angeles Angels,Road,0.273,9,lose,1,Los Angeles Angels,Oakland Athletics
43612-MIA@WSN-1,5/27/2019,Miami Marlins,Road,0.257,2,win,1,Miami Marlins,Washington Nationals
43612-MIA@WSN-1,5/27/2019,Washington Nationals,Home,0.167,1,lose,1,Miami Marlins,Washington Nationals
43612-MIL@MIN-1,5/27/2019,Milwaukee Brewers,Road,0.194,4,win,1,Milwaukee Brewers,Minnesota Twins
43612-MIL@MIN-1,5/27/2019,Minnesota Twins,Home,0.278,5,lose,1,Milwaukee Brewers,Minnesota Twins
43612-NYM@LAD-1,5/27/2019,Los Angeles Dodgers,Home,0.425,5,win,1,New York Mets,Los Angeles Dodgers
43612-NYM@LAD-1,5/27/2019,New York Mets,Road,0.375,10.12,lose,1,New York Mets,Los Angeles Dodgers
43612-PIT@CIN-1,5/27/2019,Pittsburgh Pirates,Road,0.324,5,win,1,Pittsburgh Pirates,Cincinnati Reds
43612-PIT@CIN-1,5/27/2019,Cincinnati Reds,Home,0.353,6,lose,1,Pittsburgh Pirates,Cincinnati Reds
